Cell_Area_(cm2),Batch_ID,Sample_ID,Efficiency_(percent),Rsh_(ohm-cm2),Rs_(ohm-cm2),n_at_1_sun,n_at_ 1/10_suns,Jo2_(A/cm2),Isc_(A),Voc_(V),FF_(percent)
137.8,BTF,BK20B,16.385723,15431.138425,3.120588,1.096671,2.523554,4.595982e-08,5.39119,0.663875,63.087549
137.8,BTF,BK26A,15.053127,4343.025739,3.629167,1.177485,4.306544,7.758636e-08,5.350144,0.65826,58.89969
137.8,BTF,BK12B,17.109721,15820.144237,2.387224,1.105492,2.62268,4.972365e-08,5.385865,0.661096,66.217433
137.8,BTF,BK17A,16.299208,14307.893237,3.358722,1.064898,2.045341,3.621231e-08,5.395424,0.664545,62.641978
137.8,BTF,BK03B,16.950697,16700.448772,2.352638,1.124098,3.16644,5.669556e-08,5.389261,0.658253,65.843732
137.8,BTF,BK08A,17.23767,21379.437551,2.934318,1.043584,1.56033,2.411279e-08,5.398191,0.666885,65.98246
137.8,BTF,BK31A,15.90469,3574.249758,3.741767,1.073821,2.060058,3.466138e-08,5.389438,0.667795,60.895902
137.8,BTF,BK34B,15.872948,18694.843785,3.733342,1.032497,1.552999,2.487724e-08,5.391463,0.661984,61.284795
137.8,BTF,BK20A,17.529999,17482.024714,2.51354,1.048515,1.874642,3.207151e-08,5.393124,0.665223,67.332324
137.8,BTF,BK225B,16.061109,9108.494533,3.433677,1.059945,2.670863,4.219776e-08,5.360088,0.667642,61.845656
137.8,BTF,BK12A,17.232841,14824.644608,2.324235,1.099786,2.591405,5.131941e-08,5.387031,0.661926,66.595875
137.8,BTF,BK15B,16.945493,16690.774469,2.969671,1.065469,2.013853,3.320153e-08,5.402251,0.667649,64.741126
137.8,BTF,BK03A,16.081863,23625.549787,3.300974,1.088806,2.270904,4.628736e-08,5.39074,0.658744,62.40513
137.8,BTF,BK07B,15.064938,9038.177506,4.528264,1.059521,2.00538,3.434054e-08,5.392319,0.665691,57.832031
137.8,BTF,BK25A,14.643749,5538.699029,0.994555,1.560186,4.614907,1e-07,5.363658,0.643813,58.43603
137.8,BTF,BK29B,14.798785,12451.616212,3.379883,1.203383,6.565699,9.520862e-08,5.390026,0.657274,57.562278
137.8,BTF,BK15A,14.263732,10890.252665,3.76935,1.224946,5.5853,1e-07,5.357633,0.651914,56.275498
137.8,BTF,BK19B,14.096962,9562.06639,2.736829,1.358334,5.641133,1e-07,5.362319,0.649403,55.783726
137.8,BTF,BK07A,16.251106,7027.810746,0.947303,1.35626,5.753017,1e-07,5.399197,0.647798,64.027057
137.8,BTF,BK10B,14.194894,13561.124565,2.326111,1.470933,5.28203,1e-07,5.381388,0.648833,56.021385
137.8,BTF,BK02B,16.888181,6989.177182,1.653021,1.177265,5.202358,8.882254e-08,5.384253,0.654716,66.016637
137.8,BTF,BK34A,13.811324,6465.701876,3.301668,1.329802,5.724849,1e-07,5.359364,0.646251,54.950328
137.8,BTF,BK23B,12.197675,10229.111314,3.258994,1.631285,4.248253,1e-07,5.315516,0.645701,48.97217
137.8,BTF,BK29A,11.546163,11430.903158,5.174558,1.397742,5.204784,1e-07,5.216866,0.650822,46.861394
137.8,BTF,BK19A,13.827941,9307.749079,1.096229,1.72322,4.118184,1e-07,5.360757,0.638095,55.705151
137.8,BTF,BK14B,12.17157,9156.420286,4.777086,1.323784,5.624224,1e-07,5.290431,0.649307,48.826425
137.8,BTF,BK10A,12.156643,8160.596643,2.940246,1.750001,3.943199,1e-07,5.258345,0.644224,49.451179
137.8,BTF,BK32B,14.44403,9313.370453,3.203181,1.272895,5.827,1e-07,5.317183,0.64935,57.64702
137.8,BTF,BK02A,12.165062,6921.782478,3.213196,1.631504,4.140042,1e-07,5.332317,0.641463,49.00905
137.8,BTF,BK23A,16.225319,8761.661225,1.316411,1.31549,6.005404,1e-07,5.392385,0.65076,63.7149
137.8,BTF,BK27B,14.322524,10164.136329,2.751583,1.300481,5.681481,1e-07,5.351646,0.652595,56.511602
137.8,BTF,BK14A,11.79812,7653.635228,3.848435,1.760598,4.747433,1e-07,5.218268,0.634742,49.083825
137.8,BTF,BK18B,14.607252,8232.450113,2.668282,1.230297,6.060291,1e-07,5.29702,0.654128,58.092971
137.8,BTF,BK05A,15.83777,14843.677675,1.279106,1.365176,5.712098,1e-07,5.361751,0.645917,63.017351
137.8,BTF,BK09B,15.692349,8902.43994,2.154355,1.241503,6.185212,1e-07,5.387613,0.653522,61.415864
137.8,BTF,BK27A,15.817408,3165.006694,1.036474,1.363144,5.622297,1e-07,5.351438,0.647665,62.887388
137.8,BTF,BK01B,15.322323,7942.971168,1.845297,1.324892,5.782634,1e-07,5.363394,0.647753,60.774942
137.8,BTF,BK18A,16.438716,8146.089198,2.026445,1.198045,5.616011,9.80399e-08,5.393349,0.656032,64.022625
137.8,BTF,BK22B,16.396114,8877.004371,1.835281,1.214718,6.052796,1e-07,5.384477,0.655733,63.991089
137.8,BTF,BK09A,17.135334,12095.314785,1.03273,1.284211,5.166159,1e-07,5.383705,0.65027,67.447647
137.8,BTF,BK13B,16.31817,6081.127814,1.444773,1.249734,6.249552,1e-07,5.332809,0.651633,64.708543
137.8,BTF,BK01A,16.205431,5553.018284,1.437976,1.291469,5.79614,1e-07,5.364461,0.646519,64.38764
137.8,BTF,BK04B,17.806686,11976.852752,1.237498,1.150517,3.854017,8.378809e-08,5.390274,0.6522,69.797637
137.8,BTF,BX36B,12.954749,14345.698393,6.195949,0.977829,1.226037,9.379437e-09,5.229748,0.666787,51.192968
137.8,BTF,BX29B,7.92888,14743.680604,12.516491,0.998787,1.407028,1.596498e-08,4.753002,0.663215,34.66083
137.8,BTF,BX34A,10.951444,16447.589064,8.350911,0.967054,1.240957,1.020026e-08,5.105677,0.666091,44.374546
137.8,BTF,BX26A,12.620257,5990.072474,6.542973,0.981998,1.374185,1.599559e-08,5.251667,0.665453,49.762571
137.8,BTF,CM28B,14.850848,9410.165952,3.130584,1.194405,6.807391,9.881051e-08,5.307574,0.654913,58.873612
137.8,BTF,BX16A,10.564099,5764.669285,8.726025,0.97711,1.434718,1.639364e-08,5.061073,0.666635,43.147027
137.8,BTF,BX19B,10.277166,15488.416179,8.768675,0.995177,1.301625,1.471214e-08,4.997102,0.659962,42.942328
137.8,BTF,BX04A,14.090249,3106.490349,5.09692,0.991155,1.351361,1.315437e-08,5.110219,0.669246,56.773073
137.8,BTF,BX10B,11.189397,14853.656928,7.71768,0.981191,1.304067,1.451349e-08,5.090538,0.659232,45.946651
137.8,BTF,BX33B,8.788672,13070.845323,11.159883,0.973071,1.185952,7.173886e-09,4.739068,0.667207,38.301752
137.8,BTF,BX36A,12.790025,16518.248449,6.349466,0.987165,1.220929,9.875914000000001e-09,5.184891,0.66381,51.207926
137.8,BTF,BX24B,7.474626,9340.162528,13.660003,1.006937,1.219501,8.378608e-09,4.798346,0.667489,32.159032
137.8,BTF,BX29A,10.296299,17224.197369,9.107771,0.991411,1.244042,1.042955e-08,5.05742,0.666313,42.10398
137.8,BTF,BX15B,11.646106,15826.90575,7.990161,0.995447,1.164564,6.767765e-09,5.350079,0.66958,44.798893
137.8,BTF,BX19A,7.867483,14355.261851,12.604238,0.987989,1.225726,9.062333e-09,4.621351,0.664278,35.315582
137.8,BTF,BX03B,14.571967,7204.611653,5.12153,1.029279,1.384415,1.701939e-08,5.412285,0.666142,55.69545
137.8,BTF,BX10A,11.967689,11100.701479,7.073142,0.982711,1.201303,9.66592e-09,5.208815,0.661514,47.861012
137.8,BTF,BX28B,10.48041,15826.658313,9.087447,0.998112,1.29289,1.292825e-08,5.193491,0.668661,41.587415
137.8,BTF,BX35B,9.263511,14653.487432,10.535988,0.984311,1.274619,1.144104e-08,4.953035,0.666717,38.655579
137.8,BTF,BX18B,10.446469,14998.966507,9.145491,0.996423,1.246631,1.071482e-08,5.268405,0.666652,40.986445
137.8,BTF,BX24A,10.152014,10439.562162,9.482647,1.000131,1.225335,9.990457e-09,5.28196,0.665174,39.817202
137.8,BTF,BX08B,12.322722,24256.747432,7.136287,0.989037,1.179207,8.393952e-09,5.388695,0.664164,47.445698
137.8,BTF,BX15A,11.805591,16505.555332,7.542839,0.996117,1.199018,9.020228e-09,5.317237,0.665607,45.965583
137.8,BTF,BX32B,7.06345,10599.92769,12.281889,1.300031,6.172437,1e-07,4.390066,0.646434,34.298148
137.8,BTF,BX03A,13.417029,8839.418457,6.187446,1.010511,1.335554,1.547744e-08,5.382158,0.664582,51.689306
137.8,BTF,BX22B,14.178812,15284.476461,4.750246,1.049088,2.704159,5.027381e-08,5.362819,0.65914,55.273647
137.8,BTF,BX28A,3.577998,12372.457729,18.978472,1.095204,4.983632,5.798264e-08,3.871342,0.655561,19.427386
137.8,BTF,BX12B,13.333089,9848.337771,5.320974,1.066035,2.373513,4.66217e-08,5.242138,0.658093,53.257926
137.8,BTF,BX18A,11.572825,8788.659404,6.325164,1.177386,5.861165,9.630534e-08,5.045164,0.653342,48.380759
137.8,BTF,BX02B,16.457883,13711.1845,2.825248,1.088138,3.455412,5.99795e-08,5.416139,0.65861,63.577735
137.8,BTF,BX08A,16.814261,10399.968304,2.622085,1.065864,3.005426,5.53467e-08,5.410662,0.657663,65.113863
137.8,BTF,BX35A,9.544861,10868.719019,4.946723,1.749531,4.135171,1e-07,4.707299,0.640406,43.630627
137.8,BTF,BX12A,13.227848,5179.820665,3.654956,1.284386,6.081036,1e-07,5.221766,0.651526,53.578344
137.8,BTF,BX27B,6.638023,5687.826433,11.062136,1.656065,4.378757,1e-07,4.363278,0.641409,32.684345
137.8,BTF,BX32A,8.552062,4456.035485,5.503606,1.982916,3.725549,1e-07,4.894455,0.630024,38.21717
137.8,BTF,BX05B,13.078668,5900.921714,3.35479,1.349086,5.7276,1e-07,5.150145,0.651113,53.7449
137.8,BTF,BX22A,15.027029,12676.558581,1.471236,1.413125,5.314428,1e-07,5.391297,0.649291,59.154783
137.8,BTF,BX34B,12.73409,7334.729135,4.987102,1.198478,6.731819,9.550075e-08,5.20716,0.656311,51.34601
137.8,BTF,BX02A,13.599712,8399.160882,3.1516,1.29449,5.852528,1e-07,5.240881,0.650362,54.981842
137.8,BTF,BX27A,11.354678,10829.625678,6.582663,1.247921,6.370362,1e-07,5.288555,0.650492,45.482552
137.8,BTF,BX30B,14.90921,12062.429548,3.007604,1.158893,6.509638,9.632334e-08,5.251083,0.652759,59.937981
137.8,BTF,BX17A,12.524554,8202.753313,4.251785,1.267179,5.691421,1e-07,5.071471,0.653517,52.073974
137.8,BTF,BX21B,15.311447,9667.203794,2.975362,1.174471,6.560611,9.576348e-08,5.375729,0.656636,59.772794
137.8,BTF,BX05A,13.284487,3319.359302,4.193161,1.231142,6.504276,1e-07,5.207235,0.654611,53.70361
137.8,BTF,BX11B,15.785902,10460.965362,2.013015,1.221703,6.589021,1e-07,5.343939,0.653325,62.305762
137.8,BTF,BX30A,15.703574,17444.986889,2.77031,1.141963,5.187988,8.929840000000002e-08,5.357959,0.651663,61.976269
137.8,BTF,BX01B,15.610153,7857.444045,2.159965,1.264745,6.473207,1e-07,5.390155,0.652421,61.168397
137.8,BTF,BX21A,16.158366,16679.986992,2.93231,1.107681,3.767902,6.394748e-08,5.387034,0.658981,62.722619
137.8,BTF,BX26B,16.433828,7582.832375,2.72436,1.119912,4.016081,6.39691e-08,5.401494,0.660252,63.498633
137.8,BTF,BX11A,15.566057,10610.532373,2.906435,1.172647,5.842828,9.199713000000001e-08,5.381561,0.655625,60.794474
137.8,BTF,BX16B,15.949219,12542.325724,2.315896,1.279557,6.195887,9.415251e-08,5.389666,0.658647,61.911894
137.8,BTF,BX01A,16.997154,9059.80141,1.219337,1.222402,6.261744,1e-07,5.398202,0.652539,66.492057
137.8,BTF,BX04B,18.322456,8378.574112,1.597178,1.079452,2.653723,4.600461e-08,5.414041,0.664107,70.221999
137.8,BTF,BQ40B,16.513324,18220.71883,2.391717,1.159161,5.233078,7.798357e-08,5.395165,0.658544,64.046316
137.8,BTF,BQ35B,17.626129,20856.902208,2.316336,1.057039,2.422984,3.797205e-08,5.4097,0.665489,67.467081
137.8,BTF,BQ30A,15.474046,16598.820835,3.67067,1.09096,2.946174,5.110304e-08,5.378718,0.660378,60.031877
137.8,BTF,BQ19A,15.971299,9343.553213,2.344932,1.196097,6.539491,9.246009e-08,5.386761,0.659141,61.98457
137.8,BTF,BQ22B,12.823625,17015.759741,5.679971,1.103213,4.644162,6.185041000000002e-08,5.307868,0.664052,50.134601
137.8,BTF,BQ05A,17.592771,15351.76793,1.573958,1.121792,3.716135,6.722735e-08,5.367947,0.656968,68.743383
137.8,BTF,BQ10B,17.817296,14437.972793,1.137701,1.152876,4.383105,7.446141e-08,5.374618,0.654346,69.812918
137.8,BTF,BQ35A,17.327316,12952.505792,2.517726,1.053139,2.20628,3.760621e-08,5.389227,0.665039,66.620307
137.8,BTF,BQ40A,17.924085,20078.530656,1.743121,1.096628,2.489416,4.828489e-08,5.373938,0.659893,69.649863
137.8,BTF,BQ17B,16.082515,16311.245371,3.686148,1.047811,2.118797,3.472231e-08,5.413056,0.6675,61.335118
137.8,BTF,BQ29B,15.16164,18937.981515,4.165697,1.076569,1.949765,4.079065e-08,5.39117,0.657818,58.912372
137.8,BTF,BQ04B,17.103995,23718.294648,2.768794,1.060944,2.097788,3.755604e-08,5.404822,0.663314,65.74251
137.8,BTF,BQ10A,15.914567,18191.147738,3.627397,1.049322,1.913392,3.582454e-08,5.405132,0.662365,61.254822
137.8,BTF,BQ29A,16.694659,28525.586367,3.015033,1.063041,1.933858,3.767156e-08,5.377903,0.660721,64.743422
137.8,BTF,BQ34B,17.165533,24921.288958,3.060709,1.021964,1.537812,2.18426e-08,5.40886,0.667751,65.491706
137.8,BTF,BQ17A,17.389923,12581.230827,2.423872,1.066588,2.661683,4.419618e-08,5.403549,0.666584,66.529266
137.8,BTF,BQ21B,16.094199,18614.595969,3.538559,1.048643,2.081379,3.634131e-08,5.410636,0.665757,61.567934
137.8,BTF,BQ04A,16.086595,19331.126505,3.03507,1.108225,3.664974,6.181558e-08,5.373001,0.660937,62.42181
137.8,BTF,BQ09B,16.430297,10442.430364,3.1618,1.055968,1.775666,3.468891e-08,5.383704,0.657764,63.935649
137.8,BTF,BQ26B,17.354647,16793.728439,1.476061,1.171419,5.201953,8.635743e-08,5.405474,0.654753,67.569999
137.8,BTF,BQ34A,17.139353,16271.798435,1.509627,1.161143,5.258684,8.29965e-08,5.346546,0.656127,67.325969
137.8,BTF,BQ15B,15.101467,18420.085914,2.643725,1.177053,6.152831,9.452508000000001e-08,5.311826,0.655005,59.810852
137.8,BTF,BQ21A,15.934239,14202.394438,0.905317,1.3566,5.799797,1e-07,5.350552,0.647819,63.347343
137.8,BTF,BQ02B,16.957412,12989.274676,1.118406,1.21938,6.365367,1e-07,5.342871,0.653115,66.964523
137.8,BTF,BQ09A,17.519798,12068.679622,0.928226,1.172416,5.411906,9.751243e-08,5.348115,0.649682,69.482732
137.8,BTF,BQ32B,9.1785,8241.781052,3.530729,3.218542,3.080467,1e-07,5.288518,0.602707,39.680808
137.8,BTF,BQ39B,14.817103,11751.349915,0.697792,1.560193,4.559135,1e-07,5.363763,0.642024,59.29143
137.8,BTF,BQ20B,13.489592,7122.272774,1.900493,1.615155,4.282651,1e-07,5.369967,0.640206,54.07
137.8,BTF,BQ26A,16.026815,15198.317009,1.339871,1.278846,5.970366,1e-07,5.361653,0.645915,63.770865
137.8,BTF,BQ07B,15.699827,12294.560542,1.733844,1.294507,5.99411,1e-07,5.377829,0.650733,61.820735
137.8,BTF,BQ15A,15.978679,9696.999606,0.806191,1.353114,5.526797,1e-07,5.350091,0.647118,63.59826
137.8,BTF,BQ39A,17.281348,10657.561279,0.620188,1.249428,6.165649,1e-07,5.353909,0.648656,68.571107
137.8,BTF,BQ02A,14.878831,11060.154857,0.985986,1.477978,4.768666,1e-07,5.345931,0.641985,59.740667
137.8,BTF,BQ25B,16.935586,16232.624496,1.538786,1.188616,6.033795,9.913401e-08,5.404322,0.654517,65.97621
137.8,BTF,BQ32A,13.753029,11137.955052,1.368879,1.612671,4.40884,1e-07,5.323147,0.636384,55.944852
137.8,BTF,BQ12B,16.827637,6309.358379,0.75599,1.278264,6.315026,1e-07,5.373987,0.652003,66.179945
137.8,BTF,BQ20A,16.012149,8386.717505,1.173211,1.320303,5.894798,1e-07,5.338496,0.648819,63.702439
137.8,BTF,BQ01B,16.801872,10617.655582,0.834072,1.270117,6.23744,1e-07,5.344958,0.646962,66.955175
137.8,BTF,BQ07A,16.886246,10575.528331,1.015906,1.241945,6.226665,1e-07,5.359946,0.649493,66.841675
137.8,BTF,BQ25A,17.620828,2950.320838,0.847425,1.204311,5.928035,9.972979e-08,5.371496,0.653959,69.124164
137.8,BTF,BQ30B,18.860612,25207.121713,0.999068,1.09136,2.210997,4.794472e-08,5.384319,0.656286,73.549752
137.8,BTF,BQ12A,19.0751,15777.899268,0.789543,1.090752,2.519582,5.090034e-08,5.382788,0.659377,74.058476
137.8,BTF,BQ19B,18.598931,6553.957431,0.990703,1.135523,2.910003,6.255939e-08,5.399029,0.657985,72.144829
137.8,BTF,BQ01A,17.764483,11506.442845,1.07668,1.165926,4.500003,8.380697e-08,5.375775,0.652283,69.811114
137.8,BTF,BQ05B,18.871736,15526.326696,0.768501,1.101996,2.711533,5.786715e-08,5.392013,0.654899,73.643705
137.8,BTF,BO35B,16.099641,16762.673184,3.261304,1.076856,2.844617,5.001373e-08,5.384571,0.660313,62.39706
137.8,BTF,BO24A,17.043532,6841.796374,2.265598,1.12698,3.888924,5.703551e-08,5.388667,0.663946,65.643956
137.8,BTF,BO30B,12.250867,6479.812909,6.419876,1.126862,4.628492,6.222265e-08,5.292638,0.661403,48.225589
137.8,BTF,BO10B,16.839892,7286.275764,2.324581,1.121363,4.230219,6.313005000000002e-08,5.398365,0.661759,64.95702
137.8,BTF,BO15A,12.699162,19057.613131,5.918078,1.048592,1.875588,3.234021e-08,5.282287,0.666631,49.695432
137.8,BTF,BO35A,16.487903,13029.617435,3.161608,1.068618,2.203602,4.098669e-08,5.400274,0.661817,63.57126
137.8,BTF,BO06A,16.232417,10771.697989,2.245373,1.189546,5.543501,8.679682e-08,5.373887,0.658576,63.203045
137.8,BTF,BO18A,15.76877,11719.800077,3.913876,1.064225,2.027261,3.602859e-08,5.404651,0.666315,60.33925
137.8,BTF,BO30A,17.30688,13826.726921,2.848873,1.035086,1.825443,2.816474e-08,5.412693,0.668368,65.923314
137.8,BTF,BO10A,16.655118,11278.409357,3.306154,1.046125,1.845787,3.209529e-08,5.41544,0.665524,63.679502
137.8,BTF,BO13B,17.91705,13793.93391,2.53129,1.027957,1.547455,2.1819e-08,5.408089,0.670104,68.128591
137.8,BTF,BO34B,17.282608,8783.494861,2.638988,1.058261,1.989319,3.471088e-08,5.373895,0.666357,66.506219
137.8,BTF,BO04B,16.773886,9021.325316,3.024322,1.0562,2.109011,3.493167e-08,5.373889,0.667336,64.453959
137.8,BTF,BO22A,14.892767,7956.905771,3.76049,1.157841,5.71569,7.464408e-08,5.365471,0.662969,57.693039
137.8,BTF,BO26B,16.98446,16650.83687,2.54221,1.107922,2.62268,4.709577e-08,5.351193,0.664614,65.808288
137.8,BTF,BO13A,17.600435,19164.579713,2.741125,1.021067,1.572637,2.210287e-08,5.408951,0.670746,66.850042
137.8,BTF,BO17B,16.962832,18385.166819,3.089358,1.060289,1.500744,2.39549e-08,5.408235,0.662347,65.253859
137.8,BTF,BO26A,14.446798,13672.354572,2.055342,1.411288,5.390961,1e-07,5.331245,0.649005,57.5366
137.8,BTF,BO09B,15.586216,16902.367604,4.07581,1.054244,2.314089,3.711542e-08,5.394037,0.668154,59.59359
137.8,BTF,BO17A,17.585317,17266.696195,1.345519,1.167089,4.516286,8.863462e-08,5.412896,0.653257,68.530736
137.8,BTF,BO21B,13.409534,10790.476526,4.91615,1.144327,6.671486,7.885243e-08,5.255154,0.662351,53.087162
137.8,BTF,BO09A,13.811869,11869.462897,3.093338,1.449992,5.302964,1e-07,5.398468,0.649101,54.31487
137.8,BTF,BO12B,14.570454,11672.599496,1.575643,1.468887,4.971631,1e-07,5.338042,0.645923,58.231707
137.8,BTF,BO34A,11.932108,15779.217534,3.182486,1.618085,4.294419,1e-07,5.09621,0.643559,50.133807
137.8,BTF,BO03B,14.869801,6682.71738,2.058631,1.36056,5.775355,1e-07,5.349824,0.651583,58.782089
137.8,BTF,BO21A,15.984989,7537.951014,0.629559,1.420955,5.306029,1e-07,5.364669,0.648488,63.316444
137.8,BTF,BO25B,14.355413,9292.10012,2.612609,1.270145,6.120479,1e-07,5.222497,0.65583,57.755778
137.8,BTF,BO16B,14.712564,18689.244213,2.221474,1.39053,5.43748,1e-07,5.384501,0.646377,58.251397
137.8,BTF,BO12A,12.174567,12056.43391,1.730737,2.199056,3.47316,1e-07,5.340274,0.629236,49.925864
137.8,BTF,BO08B,13.068621,8178.481171,2.942003,1.443964,5.03056,1e-07,5.214374,0.651184,53.036289
137.8,BTF,BO03A,11.638999,3785.245627,2.235085,2.225294,3.490865,1e-07,5.347305,0.62932,47.660474
137.8,BTF,BO25A,16.521658,6834.483097,1.551902,1.217689,6.526697,9.886213e-08,5.398124,0.656743,64.219129
137.8,BTF,BO33B,15.192327,8914.419163,2.498695,1.241459,6.316591,1e-07,5.337855,0.654703,59.904933
137.8,BTF,BO16A,17.593352,8562.273006,0.914935,1.230204,5.564067,1e-07,5.407405,0.651999,68.764094
137.8,BTF,BO20B,16.803386,5686.29719,1.630152,1.170245,6.151111,9.283744000000001e-08,5.376165,0.657158,65.539631
137.8,BTF,BO08A,15.584347,15774.562608,1.958351,1.234831,6.271303,1e-07,5.350488,0.653603,61.408784
137.8,BTF,BO11B,13.198532,8518.628773,2.496476,1.525218,4.717763,1e-07,5.280747,0.640006,53.81404
137.8,BTF,BO33A,17.473547,16519.555498,1.285087,1.179878,4.879196,8.87814e-08,5.376778,0.656278,68.237061
137.8,BTF,BO02B,17.251966,16172.810402,1.333666,1.184052,5.836171,8.911057e-08,5.364896,0.658474,67.29578
137.8,BTF,BO20A,17.566245,10570.158749,1.404688,1.142453,4.761753,7.926039e-08,5.391373,0.65719,68.318472
137.8,BTF,BO24B,17.151736,6551.395031,1.912247,1.12626,4.392766,6.930634e-08,5.38383,0.658837,66.632749
137.8,BTF,BO11A,16.43215,22384.488579,0.853872,1.323623,5.844938,1e-07,5.328637,0.646756,65.703289
137.8,BTF,BO15B,17.890892,4904.471919,1.639669,1.111929,2.681797,5.583879e-08,5.392916,0.661842,69.072148
137.8,BTF,BO02A,18.266517,15963.576626,1.185835,1.132131,3.315966,6.360731e-08,5.385596,0.660315,70.781558
137.8,BTF,BO06B,17.251293,9732.068233,1.152357,1.214096,6.081856,9.591329e-08,5.370857,0.656968,67.372597
137.8,BTF,MX38A,9.672956,11231.05509,8.809165,0.998313,3.02153,3.38668e-08,4.677103,0.666647,42.749929
137.8,BTF,MX35B,9.861452,11054.698536,8.782262,1.000262,4.398504,4.964424e-08,4.777511,0.660363,43.073041
137.8,BTF,MX31A,9.922233,8173.768809,8.552732,1.015651,3.797722,4.364503e-08,4.750239,0.662486,43.447692
137.8,BTF,MX25B,7.298741,10110.1167,12.763455,1.079051,4.176166,5.452301e-08,4.205257,0.655406,36.491704
137.8,BTF,MX18A,10.161482,4571.534194,7.463869,1.100035,4.41553,6.621892000000002e-08,4.757157,0.654384,44.980672
137.8,BTF,MX15B,5.201397,13015.504514,19.565518,0.929902,2.245961,1.934841e-08,3.480882,0.664008,31.010329
137.8,BTF,MX11A,8.360657,9251.579175,11.149121,0.948592,1.764385,2.038682e-08,4.400634,0.664468,39.400398
137.8,BTF,MX07B,8.566353,15390.426585,11.321041,0.942511,1.589103,1.705831e-08,4.612073,0.665746,38.445036
137.8,BTF,MX02B,7.965709,7226.983176,11.956062,0.992734,2.935982,3.697085e-08,4.482049,0.661024,37.04929
137.8,BTF,MX03A,4.650622,11172.004549,18.092834,0.960015,2.176142,2.197478e-08,4.020206,0.667009,23.899021
137.8,BTF,MX39B,7.150505,8888.246931,13.709726,1.02364,1.883556,2.771461e-08,4.428273,0.659264,33.751418
137.8,BTF,MX32B,7.968759,8422.899025,12.614153,0.998184,2.023446,2.264702e-08,4.550629,0.671763,35.921353
137.8,BTF,MX35A,8.262007,8120.684091,11.579845,0.98254,2.976946,3.892255e-08,4.629364,0.6626,37.116099
137.8,BTF,MX21B,4.909288,9085.784128,17.161971,0.931761,1.413426,1.024784e-08,4.285173,0.675687,23.364355
137.8,BTF,MX25A,7.156,9351.874793,13.83016,0.964164,1.803113,2.121593e-08,4.244318,0.663712,35.005155
137.8,BTF,MX12B,8.189036,3324.936755,12.026556,0.960324,1.617477,1.715547e-08,4.588877,0.666662,36.886701
137.8,BTF,MX15A,8.020993,7353.820422,12.543397,0.929846,1.471068,1.277988e-08,4.522447,0.670608,36.444741
137.8,BTF,MX04B,7.634377,9056.993977,13.487003,0.947707,1.557042,1.412463e-08,4.493852,0.673961,34.735135
137.8,BTF,MX07A,7.56649,7682.237002,13.009372,0.929843,1.522634,1.373132e-08,4.147988,0.668133,37.622103
137.8,BTF,MX39A,7.766074,8409.639452,12.293682,0.997496,2.039056,2.981745e-08,4.409002,0.658405,36.865253
137.8,BTF,MX32A,9.504452,12547.057331,10.01431,0.976873,1.941246,2.363283e-08,4.777936,0.668691,40.993083
137.8,BTF,MX36B,8.251884,8604.237052,12.375064,0.944009,1.495908,1.142402e-08,4.492464,0.677992,37.333012
137.8,BTF,MX21A,5.631501,7624.589433,18.464794,0.907974,1.375378,8.375061e-09,3.636725,0.670626,31.818688
137.8,BTF,MX27B,5.092011,10117.186703,16.016422,1.099436,2.186025,3.238908e-08,4.311117,0.666078,24.435652
137.8,BTF,MX12A,8.037872,6963.021591,12.402348,0.927829,1.405463,1.111502e-08,4.408778,0.670682,37.458925
137.8,BTF,MX16B,3.451745,7115.992839,19.735917,1.008954,1.503125,1.322691e-08,3.941871,0.670921,17.985157
137.8,BTF,MX04A,2.97295,8407.167947,23.484919,0.945952,1.835403,1.504068e-08,3.223347,0.666003,19.083307
137.8,BTF,MX09B,6.966523,7487.768555,14.76807,0.91256,1.565078,1.190943e-08,4.100175,0.673377,34.770003
137.8,BTF,MX40B,12.244756,10976.765595,4.757529,1.276459,6.370111,9.437482e-08,4.821143,0.653193,53.580596
137.8,BTF,MX36A,12.477096,4558.7958,5.44855,1.07446,5.758445,5.255168e-08,4.894452,0.666092,52.738102
137.8,BTF,MX33B,12.101957,8620.901265,4.393946,1.40064,5.811353,1e-07,4.978461,0.651454,51.419253
137.8,BTF,MX22B,12.067352,8178.922871,5.413089,1.215716,6.53286,8.052869000000002e-08,4.841032,0.658287,52.180451
137.8,BTF,MX16A,12.792038,4795.047186,4.249891,1.251776,5.935359,9.68494e-08,4.859867,0.651797,55.64835
137.8,BTF,MX13B,11.58552,4048.707107,5.654299,1.226159,6.924352,8.112677e-08,4.882437,0.660853,49.479238
137.8,BTF,MX05B,13.092689,10593.836919,5.064373,1.106939,2.826227,5.303417e-08,4.970583,0.658292,55.138179
137.8,BTF,MX09A,10.696149,7010.792314,6.344451,1.248799,6.230871,8.697462e-08,4.676518,0.657469,47.937892
137.8,BTF,MX33A,9.937068,7025.855998,6.341639,1.457307,5.398402,1e-07,4.772157,0.645042,44.484102
137.8,BTF,MX37B,10.586982,7975.084427,7.060072,1.188354,5.977809,8.293862e-08,4.823624,0.656865,46.043866
137.8,BTF,MX40A,10.780404,5987.126718,5.921776,1.423228,6.032224,1e-07,4.791182,0.646452,47.962903
137.8,BTF,MX29B,11.438383,12794.854019,6.001265,1.285664,5.395644,1e-07,4.90403,0.648631,49.552193
